id,categories,description
433,Electoral Organization,"Revisar los componentes y procedimientos del SIDE, en específico en lo relacionado con la trazabilidad de los materiales electorales al cierre de la elección para evitar retrasos en el repliegue."
433,Electoral Technology,"Ampliar el alcance de la auditoría externa de seguridad de la infraestructura tecnológica y perimetral de modo de cubrir la etapa pre electoral, el día de la elección y los días posteriores."
433,Electoral Technology,Evaluar la conveniencia y factibilidad de implementar un sistema de resultados preliminares.
433,Electoral Technology,"Planificar simulacros en que se pongan a prueba, de manera simultánea, todos los componentes y sistemas tecnológicos que serán implementados durante la jornada electoral, a fin de probar con antelación la articulación adecuada de las soluciones tecnológicas. Se sugiere, asimismo, fomentar la presencia en este espacio de los personeros de los partidos."
433,Electoral Technology,"Programar la realización de al menos un simulacro integral, que abarque todos los componentes tecnológicos que serán utilizados por el órgano electoral como parte del proceso de transmisión procesamiento y publicación de resultados. Se sugiere poner a prueba el 100% de las funcionalidades de los sistemas, con una carga de trabajo no inferior al 70% del caudal esperado para el día de las elecciones. Se recomienda, asimismo, fomentar la presencia de los partidos en esta instancia."
433,Electoral Technology,"Programar pruebas de seguridad exhaustivas al módulo de publicación, y de manera especial aquellas del tipo Denegación de Servicios."
433,Electoral Technology,"Verificar los procedimientos y la infraestructura que se emplean para la puesta en cero de los servidores de cómputo, y evaluar la conveniencia de realizar este proceso con un margen de anticipación mayor al cierre de la votación."
433,Political Financing,"Avanzar hacia un modelo de reporte en tiempo real de los ingresos y gastos de las campañas, de manera de manera de facilitar el control de la información por parte de la autoridad electoral y de la ciudadanía."
433,Political Financing,"Establecer criterios más específicos para la distribución del financiamiento público indirecto al interior de los partidos o, en su defecto, reservar un porcentaje de las franjas para los candidatos/as a cuerpos colegiados."
433,Political Financing,"Establecer límites a los gastos de campaña de cada candidatura, con el fin de reducir los gastos de las mismas y evitar posibles inequidades en la contienda."
433,Political Financing,Extender el financiamiento público para dar cobertura a otras actividades de campaña electoral más allá de la publicidad en medios de comunicación.
433,Under Represented Groups,"Establecer dentro de la estructura de las instituciones electorales, una oficina o unidad que se encargue del diseño y evaluación de políticas y medidas que promuevan la inclusión política de los pueblos indígenas y afrodescendientes, y que permita incorporar un enfoque multicultural de manera transversal en todas las actividades relativas a la organización de las elecciones."
433,Under Represented Groups,Explorar mecanismos para la inclusión efectiva de los representantes de los pueblos indígenas y afroperuanos en el Congreso.
433,Under Represented Groups,Impulsar y fortalecer las campañas itinerantes de entrega de documentos en las comunidades indígenas más alejadas y de difícil acceso.
433,Under Represented Groups,Incorporar en la ficha de inscripción de candidaturas un campo opcional para que cada postulante pueda reportar su autoidentificación étnica.
433,Under Represented Groups,"Incorporar información sobre la auto identificación étnica de los electores en el padrón electoral, de modo de contar con datos oficiales sobre la población indígena y su comportamiento electoral. Ello permitirá diseñar, implementar y evaluar políticas públicas orientadas a la plena participación política de los pueblos indígenas, en tanto electores y en tanto candidatos/as."
433,Under Represented Groups,"Incorporar la paridad horizontal a la legislación vigente, de manera de asegurar que la mitad de las listas sean encabezadas por mujeres."
433,Under Represented Groups,"Incorporar sanciones penales a la normativa para la prevención y sanción del acoso, y profundizar en otros aspectos de la misma, especialmente en cuanto al acoso político en redes sociales."
433,Under Represented Groups,"Que las instancias electorales, el Ministerio de la Mujer, las organizaciones sociales y los mismos partidos políticos realicen campañas de información para concientizar sobre el acoso político, para que las mujeres puedan identificar cuando son víctimas de este flagelo y para que conozcan las rutas y los mecanismos para denunciar."
433,Under Represented Groups,"Realizar un análisis de la ubicación nuevos locales de votación que fueron instalados en razón de la pandemia y mantener, de cara a futuros procesos electorales, aquellos que, por proximidad, facilitan el ejercicio del sufragio de comunidades indígenas."
435,Electoral Organization,"As noted by the OAS Mission in 2011, there is a clear need for a redefinition of constituency boundaries to comply with the prevailing legislation and ensure a more equitable distribution of electors per constituency."
435,Electoral Organization,Amending electors’ Registration regulations and deceased elector confirmation procedures to ensure their identification and removal from the list.
435,Electoral Organization,Amending the Elections Act to provide for the conduct of a full house-to-house enumeration exercise to replace the Voters’ List in existence and thereafter allow for periodic re-verification of the List.
435,Electoral Organization,"Collaboration and data-sharing between the Offices of the Chief Elections Officer, the Civil Registrar and the Immigration Department to better coordinate the information required to update the Voters’ List, including development of formats for submission, the use of a unique identifier, and agreement on the frequency and method of submission."
